"Date","L1-Category","L2-Category","Segment","L1-Region","L2-Region","Value","Value 2","Count","Rate"
"2016-07-01","Furniture","Furnishings","Home Office","Central","France","226.32","99.48","4","0.4396"
"2016-07-01","Furniture","Tables","Corporate","North","United Kingdom","1062.36","180.6","2","0.17"
"2016-07-01","Office Supplies","Appliances","Consumer","North","United Kingdom","1488.24","372.06","3","0.25"
"2016-07-01","Office Supplies","Appliances","Consumer","South","Spain","1141.8","411","2","0.36"
"2016-07-01","Office Supplies","Appliances","Corporate","Central","France","1952.42","759.26","4","0.3889"
"2016-07-01","Office Supplies","Appliances","Home Office","North","United Kingdom","211.41","35.91","3","0.1699"
"2016-07-01","Office Supplies","Art","Consumer","Central","Germany","910.79","142.97","26","0.157"
"2016-07-01","Office Supplies","Art","Consumer","North","United Kingdom","96.12","19.2","4","0.1998"
"2016-07-01","Office Supplies","Art","Consumer","South","Italy","93.18","13.92","2","0.1494"
"2016-07-01","Office Supplies","Art","Corporate","Central","France","258.9","7.65","5","0.0295"
"2016-07-01","Office Supplies","Art","Corporate","North","Norway","342.51","171.15","7","0.4997"
"2016-07-01","Office Supplies","Art","Corporate","North","Sweden","210.72","-72.87","10","-0.3458"
"2016-07-01","Office Supplies","Art","Corporate","North","United Kingdom","157.86","29.97","3","0.1899"
"2016-07-01","Office Supplies","Art","Home Office","Central","Germany","51.78","1.53","1","0.0295"
"2016-07-01","Office Supplies","Art","Home Office","North","Ireland","50.52","-21.24","2","-0.4204"
"2016-07-01","Office Supplies","Art","Home Office","North","United Kingdom","27.24","7.26","1","0.2666"
"2016-07-01","Office Supplies","Binders","Consumer","Central","France","15.66","6.42","2","0.41"
"2016-07-01","Office Supplies","Binders","Consumer","Central","Germany","672.99","179.16","25","0.2662"
"2016-07-01","Office Supplies","Binders","Consumer","North","Ireland","49.44","-5.04","8","-0.1019"
"2016-07-01","Office Supplies","Binders","Consumer","South","Italy","141.69","48.63","4","0.3432"
"2016-07-01","Office Supplies","Binders","Consumer","South","Spain","18.09","5.58","3","0.3085"
"2016-07-01","Office Supplies","Binders","Corporate","Central","France","34.65","8.28","3","0.239"
"2016-07-01","Office Supplies","Binders","Corporate","Central","Germany","53.94","21.87","5","0.4055"
"2016-07-01","Office Supplies","Binders","Corporate","North","Sweden","56.52","-32.88","4","-0.5817"
"2016-07-01","Office Supplies","Binders","Corporate","North","United Kingdom","200.9","-70.93","9","-0.3531"
"2016-07-01","Office Supplies","Binders","Corporate","South","Spain","30.3","4.2","2","0.1386"
"2016-07-01","Office Supplies","Binders","Home Office","North","United Kingdom","315.54","75.6","6","0.2396"
"2016-07-01","Office Supplies","Envelopes","Consumer","Central","France","82.17","27.09","3","0.3297"
"2016-07-01","Office Supplies","Envelopes","Consumer","Central","Germany","75.96","16.8","6","0.2212"
"2016-07-01","Office Supplies","Envelopes","Consumer","North","United Kingdom","86.24","17.48","6","0.2027"
"2016-07-01","Office Supplies","Envelopes","Consumer","South","Italy","44.28","7.02","3","0.1585"
"2016-07-01","Office Supplies","Envelopes","Consumer","South","Spain","112.95","30.42","3","0.2693"
"2016-07-01","Office Supplies","Envelopes","Corporate","Central","France","19.5","2.91","1","0.1492"
"2016-07-01","Office Supplies","Envelopes","Corporate","Central","Germany","187.29","21.33","8","0.1139"
"2016-07-01","Office Supplies","Envelopes","Corporate","North","Sweden","37.35","-28.41","2","-0.7606"
"2016-07-01","Office Supplies","Envelopes","Corporate","North","United Kingdom","4.5","-4.5","1","-1"
"2016-07-01","Office Supplies","Envelopes","Home Office","North","United Kingdom","44.87","-2.53","2","-0.0563"
"2016-07-01","Office Supplies","Fasteners","Consumer","Central","Belgium","66.36","21.84","4","0.3291"
"2016-07-01","Office Supplies","Fasteners","Consumer","Central","France","105.06","11.16","8","0.1062"
"2016-07-01","Office Supplies","Fasteners","Consumer","North","United Kingdom","30.02","12.98","2","0.4325"
"2016-07-01","Office Supplies","Fasteners","Consumer","South","Italy","34.56","13.77","3","0.3984"
"2016-07-01","Office Supplies","Fasteners","Consumer","South","Spain","43.68","16.56","4","0.3791"
"2016-07-01","Office Supplies","Fasteners","Corporate","Central","France","14.91","3.12","1","0.2093"
"2016-07-01","Office Supplies","Fasteners","Corporate","Central","Germany","29.32","8.14","2","0.2777"
"2016-07-01","Office Supplies","Fasteners","Corporate","Central","Netherlands","13.62","-0.6","2","-0.0441"
"2016-07-01","Office Supplies","Fasteners","Corporate","North","Sweden","13.95","-5.07","2","-0.3634"
"2016-07-01","Office Supplies","Fasteners","Corporate","North","United Kingdom","21.74","-21.38","3","-0.9834"
"2016-07-01","Office Supplies","Fasteners","Home Office","North","United Kingdom","50.04","24.48","3","0.4892"
"2016-07-01","Office Supplies","Labels","Consumer","Central","Germany","63.36","11.88","6","0.1875"
"2016-07-01","Office Supplies","Labels","Consumer","South","Italy","23.52","11.28","2","0.4796"
"2016-07-01","Office Supplies","Labels","Corporate","Central","France","22.68","3.36","2","0.1481"
"2016-07-01","Office Supplies","Labels","Corporate","North","United Kingdom","12.24","-8.82","3","-0.7206"
"2016-07-01","Office Supplies","Labels","Home Office","North","United Kingdom","82.8","29.16","7","0.3522"
"2016-07-01","Office Supplies","Paper","Consumer","Central","France","102.48","9.18","2","0.0896"
"2016-07-01","Office Supplies","Paper","Consumer","North","United Kingdom","213.76","73.48","7","0.3437"
"2016-07-01","Office Supplies","Paper","Consumer","South","Italy","59.76","1.68","4","0.0281"
"2016-07-01","Office Supplies","Paper","Corporate","Central","France","294.09","132.36","15","0.4501"
"2016-07-01","Office Supplies","Paper","Corporate","Central","Germany","121.8","15.75","7","0.1293"
"2016-07-01","Office Supplies","Paper","Home Office","North","United Kingdom","55","21.97","3","0.3994"
"2016-07-01","Office Supplies","Storage","Consumer","Central","Belgium","146.79","44.01","3","0.2998"
"2016-07-01","Office Supplies","Storage","Consumer","Central","France","509.98","47.89","12","0.0939"
"2016-07-01","Office Supplies","Storage","Consumer","Central","Germany","1663.12","184.72","13","0.1111"
"2016-07-01","Office Supplies","Storage","Consumer","North","United Kingdom","1218.62","112.7","15","0.0925"
"2016-07-01","Office Supplies","Storage","Consumer","South","Italy","751.9","-456.89","11","-0.6077"
"2016-07-01","Office Supplies","Storage","Corporate","Central","France","1175.74","91.06","18","0.0775"
"2016-07-01","Office Supplies","Storage","Corporate","Central","Germany","1280.5","219.55","11","0.1715"
"2016-07-01","Office Supplies","Storage","Corporate","South","Spain","98.39","-5.47","2","-0.0556"
"2016-07-01","Office Supplies","Storage","Home Office","North","United Kingdom","187.83","56.34","3","0.3"
"2016-07-01","Office Supplies","Storage","Home Office","South","Spain","48.38","6.98","2","0.1443"
"2016-07-01","Office Supplies","Supplies","Consumer","Central","Germany","220.35","-17.07","8","-0.0775"
"2016-07-01","Office Supplies","Supplies","Corporate","Central","France","46.26","3.15","3","0.0681"
"2016-07-01","Office Supplies","Supplies","Corporate","North","Sweden","66.87","-28.17","3","-0.4213"
"2016-07-01","Office Supplies","Supplies","Corporate","North","United Kingdom","117","-88.92","6","-0.76"
"2016-07-01","Office Supplies","Supplies","Home Office","Central","France","75.24","9","3","0.1196"
"2016-07-01","Office Supplies","Supplies","Home Office","North","United Kingdom","272.52","85.98","9","0.3155"
"2016-07-01","Technology","Accessories","Consumer","Central","Germany","1676.27","264.53","16","0.1578"
"2016-07-01","Technology","Accessories","Consumer","South","Spain","1282.8","602.85","5","0.4699"
"2016-07-01","Technology","Accessories","Corporate","North","Sweden","204.96","-106.68","4","-0.5205"
"2016-07-01","Technology","Accessories","Corporate","North","United Kingdom","229.86","25.2","6","0.1096"
"2016-07-01","Technology","Copiers","Consumer","Central","France","815.8","-95.99","3","-0.1177"
"2016-07-01","Technology","Copiers","Corporate","Central","Germany","574.02","269.73","3","0.4699"
"2016-07-01","Technology","Copiers","Corporate","South","Italy","756.9","68.1","2","0.09"
"2016-07-01","Technology","Machines","Consumer","Central","France","679.55","79.88","3","0.1175"
"2016-07-01","Technology","Machines","Consumer","North","Finland","1245","161.76","4","0.1299"
"2016-07-01","Technology","Machines","Consumer","North","United Kingdom","315.98","49.13","3","0.1555"
"2016-07-01","Technology","Machines","Corporate","Central","France","4525.89","887.94","17","0.1962"
"2016-07-01","Technology","Machines","Corporate","North","United Kingdom","807.08","304.88","3","0.3778"
"2016-07-01","Technology","Phones","Consumer","Central","France","723.03","103.5","8","0.1431"
"2016-07-01","Technology","Phones","Consumer","Central","Germany","3790.48","1032.98","18","0.2725"
"2016-07-01","Technology","Phones","Corporate","Central","Germany","306.24","9.18","2","0.03"
"2016-07-01","Technology","Phones","Corporate","North","United Kingdom","625.82","149.15","7","0.2383"
"2016-07-01","Technology","Phones","Corporate","South","Italy","211.46","-49.36","2","-0.2334"
"2016-08-01","Furniture","Bookcases","Consumer","Central","Belgium","373.23","29.79","3","0.0798"
"2016-08-01","Furniture","Bookcases","Consumer","Central","France","1578.64","96.52","6","0.0611"
"2016-08-01","Furniture","Bookcases","Consumer","Central","Germany","2862.93","713.61","14","0.2493"
"2016-08-01","Furniture","Bookcases","Consumer","North","United Kingdom","876.3","227.82","2","0.26"
"2016-08-01","Furniture","Bookcases","Consumer","South","Italy","1781.97","731.25","8","0.4104"
"2016-08-01","Furniture","Bookcases","Corporate","Central","France","2571.51","169.95","10","0.0661"
"2016-08-01","Furniture","Bookcases","Corporate","South","Spain","370.53","40.68","3","0.1098"
"2016-08-01","Furniture","Chairs","Consumer","Central","France","1870.91","431.9","16","0.2309"
"2016-08-01","Furniture","Chairs","Consumer","Central","Germany","1592.59","-46.85","11","-0.0294"
"2016-08-01","Furniture","Chairs","Consumer","Central","Switzerland","96.9","24.18","2","0.2495"
"2016-08-01","Furniture","Chairs","Consumer","North","United Kingdom","3315.27","961.38","7","0.29"
"2016-08-01","Furniture","Chairs","Corporate","Central","France","384.53","-231.91","8","-0.6031"
"2016-08-01","Furniture","Chairs","Corporate","North","United Kingdom","159.3","6.3","3","0.0395"
"2016-08-01","Furniture","Chairs","Corporate","South","Italy","19.78","-26.21","1","-1"
"2016-08-01","Furniture","Chairs","Home Office","Central","Germany","1284.82","413.98","3","0.3222"
"2016-08-01","Furniture","Furnishings","Consumer","Central","France","175.92","23.73","7","0.1349"
"2016-08-01","Furniture","Furnishings","Consumer","Central","Germany","257.25","30.75","5","0.1195"
"2016-08-01","Furniture","Furnishings","Consumer","North","Finland","155.88","0","3","0"
"2016-08-01","Furniture","Furnishings","Consumer","North","United Kingdom","27.02","-8.56","1","-0.3169"
"2016-08-01","Furniture","Furnishings","Consumer","South","Italy","466.26","162.54","14","0.3486"
"2016-08-01","Furniture","Furnishings","Corporate","Central","France","139.68","66.96","8","0.4794"
"2016-08-01","Furniture","Furnishings","Corporate","Central","Germany","117.86","27.5","3","0.2333"
"2016-08-01","Furniture","Furnishings","Home Office","Central","France","497.61","100.71","17","0.2024"
"2016-08-01","Furniture","Furnishings","Home Office","Central","Netherlands","264.67","26.35","6","0.0996"
"2016-08-01","Furniture","Furnishings","Home Office","South","Spain","414.72","115.92","8","0.2795"
"2016-08-01","Furniture","Tables","Corporate","Central","Germany","3708.77","-82.93","10","-0.0224"
"2016-08-01","Office Supplies","Appliances","Consumer","Central","France","1345.33","328.78","3","0.2444"
"2016-08-01","Office Supplies","Appliances","Consumer","Central","Germany","1524.66","670.65","6","0.4399"
"2016-08-01","Office Supplies","Appliances","Consumer","North","Sweden","153.42","-52.26","4","-0.3406"
"2016-08-01","Office Supplies","Appliances","Consumer","South","Italy","667.68","266.88","8","0.3997"
"2016-08-01","Office Supplies","Appliances","Corporate","Central","France","232.39","85.15","3","0.3664"
"2016-08-01","Office Supplies","Appliances","Corporate","North","Ireland","43.41","-25.23","2","-0.5812"
"2016-08-01","Office Supplies","Appliances","Corporate","North","United Kingdom","3979.29","1989.54","7","0.5"
"2016-08-01","Office Supplies","Appliances","Corporate","South","Spain","545.94","114.48","6","0.2097"
"2016-08-01","Office Supplies","Appliances","Home Office","Central","Germany","1533.33","-34.11","3","-0.0222"
"2016-08-01","Office Supplies","Appliances","Home Office","South","Spain","720","21.6","12","0.03"
"2016-08-01","Office Supplies","Art","Consumer","Central","Austria","48.06","1.89","3","0.0393"
"2016-08-01","Office Supplies","Art","Consumer","Central","Belgium","74.16","20.7","6","0.2791"
"2016-08-01","Office Supplies","Art","Consumer","Central","France","972.84","206.94","22","0.2127"
"2016-08-01","Office Supplies","Art","Consumer","Central","Germany","441.15","131.64","16","0.2984"
"2016-08-01","Office Supplies","Art","Consumer","Central","Switzerland","189.63","94.71","7","0.4994"
"2016-08-01","Office Supplies","Art","Consumer","North","Finland","373.59","79.8","14","0.2136"
"2016-08-01","Office Supplies","Art","Consumer","South","Italy","158.94","5.67","8","0.0357"
"2016-08-01","Office Supplies","Art","Corporate","Central","France","369.36","123.24","14","0.3337"
"2016-08-01","Office Supplies","Art","Corporate","Central","Germany","312.53","39.74","6","0.1272"
"2016-08-01","Office Supplies","Art","Corporate","North","Sweden","77.67","-20.25","3","-0.2607"
"2016-08-01","Office Supplies","Art","Corporate","North","United Kingdom","76.05","20.52","3","0.2698"
"2016-08-01","Office Supplies","Art","Home Office","Central","France","412.56","137.79","12","0.334"
"2016-08-01","Office Supplies","Art","Home Office","Central","Germany","385","90.13","12","0.2341"
"2016-08-01","Office Supplies","Art","Home Office","Central","Netherlands","139.59","-47.52","11","-0.3404"
"2016-08-01","Office Supplies","Art","Home Office","North","United Kingdom","641.36","-24.55","16","-0.0383"
"2016-08-01","Office Supplies","Art","Home Office","South","Italy","389.19","63.09","17","0.1621"
"2016-08-01","Office Supplies","Binders","Consumer","Central","Austria","196.8","84.6","4","0.4299"
"2016-08-01","Office Supplies","Binders","Consumer","Central","France","592.38","206.1","25","0.3479"
"2016-08-01","Office Supplies","Binders","Consumer","Central","Germany","121.32","29.1","12","0.2399"
"2016-08-01","Office Supplies","Binders","Consumer","Central","Netherlands","19.66","-16.96","3","-0.8627"
